2011-01-03,16.28
2011-01-04,16.37
2011-01-05,16.36
2011-01-06,16.28
2011-01-07,16.34
2011-01-10,16.45
2011-01-11,16.36
2011-01-12,16.47
2011-01-13,16.64
2011-01-14,16.7
2011-01-18,16.55
2011-01-19,16.08
2011-01-20,16.05
2011-01-21,15.92
2011-01-24,15.75
2011-01-25,15.53
2011-01-26,15.79
2011-01-27,16.74
2011-01-28,16.35
2011-01-31,16.56
2011-02-01,17.2
2011-02-02,17.19
2011-02-03,17.05
2011-02-04,17.17
2011-02-07,17.55
2011-02-08,17.69
2011-02-09,17.66
2011-02-10,17.68
2011-02-11,17.89
2011-02-14,17.95
2011-02-15,17.88
2011-02-16,17.88
2011-02-17,17.88
2011-02-18,17.73
2011-02-22,16.92
2011-02-23,16.65
2011-02-24,15.85
2011-02-25,15.89
2011-02-28,15.98
2011-03-01,15.63
2011-03-02,15.58
2011-03-03,15.93
2011-03-04,15.72
2011-03-07,15.45
2011-03-08,15.82
2011-03-09,15.78
2011-03-10,15.35
2011-03-11,15.5
2011-03-14,15.19
2011-03-15,15.07
2011-03-16,14.86
2011-03-17,14.86
2011-03-18,15.11
2011-03-21,15.47
2011-03-22,15.64
2011-03-23,15.96
2011-03-24,16.1
2011-03-25,15.8
2011-03-28,15.64
2011-03-29,15.44
2011-03-30,15.45
2011-03-31,15.63
2011-04-01,15.94
2011-04-04,15.85
2011-04-05,15.96
2011-04-06,16.24
2011-04-07,16.02
2011-04-08,16.01
2011-04-11,15.89
2011-04-12,15.8
2011-04-13,15.69
2011-04-14,15.67
2011-04-15,15.81
2011-04-18,15.7
2011-04-19,15.74
2011-04-20,15.92
2011-04-21,16.47
2011-04-25,16.8
2011-04-26,16.15
2011-04-27,16.3
2011-04-28,16.25
2011-04-29,16.24
2011-05-02,16.39
2011-05-03,16.42
2011-05-04,16.04
2011-05-05,15.86
2011-05-06,15.92
2011-05-09,16.13
2011-05-10,16.4
2011-05-11,16.33
2011-05-12,16.3
2011-05-13,16.06
2011-05-16,15.84
2011-05-17,15.64
