2011-01-03,26.51
2011-01-04,26.22
2011-01-05,26.5
2011-01-06,26.67
2011-01-07,26.95
2011-01-10,26.96
2011-01-11,27.34
2011-01-12,27.89
2011-01-13,27.7
2011-01-14,27.66
2011-01-18,27.67
2011-01-19,27.83
2011-01-20,27.81
2011-01-21,27.8
2011-01-24,28.15
2011-01-25,27.43
2011-01-26,28.05
2011-01-27,27.7
2011-01-28,27.33
2011-01-31,29.53
2011-02-01,30.23
2011-02-02,30.51
2011-02-03,30.47
2011-02-04,30.06
2011-02-07,31.27
2011-02-08,31.54
2011-02-09,30.87
2011-02-10,30.82
2011-02-11,30.84
2011-02-14,31.53
2011-02-15,30.72
2011-02-16,30.68
2011-02-17,30.49
2011-02-18,30.43
2011-02-22,32.01
2011-02-23,34.33
2011-02-24,34.35
2011-02-25,35.37
2011-02-28,35.61
2011-03-01,33.7
2011-03-02,33.89
2011-03-03,33.63
2011-03-04,33.57
2011-03-07,33.45
2011-03-08,32.6
2011-03-09,33.55
2011-03-10,32.1
2011-03-11,32.81
2011-03-14,33.56
2011-03-15,33.61
2011-03-16,34.65
2011-03-17,34.0
2011-03-18,33.37
2011-03-21,33.75
2011-03-22,33.7
2011-03-23,33.73
2011-03-24,33.88
2011-03-25,34.24
2011-03-28,33.06
2011-03-29,33.37
2011-03-30,34.33
2011-03-31,33.52
2011-04-01,33.5
2011-04-04,33.83
2011-04-05,33.81
2011-04-06,33.68
2011-04-07,34.49
2011-04-08,34.02
2011-04-11,33.34
2011-04-12,31.93
2011-04-13,32.4
2011-04-14,32.65
2011-04-15,32.73
2011-04-18,31.98
2011-04-19,31.98
2011-04-20,32.21
2011-04-21,32.69
2011-04-25,32.51
2011-04-26,33.09
2011-04-27,33.12
2011-04-28,33.22
2011-04-29,33.67
2011-05-02,33.23
2011-05-03,31.33
2011-05-04,30.73
2011-05-05,30.86
2011-05-06,30.95
2011-05-09,31.3
2011-05-10,31.62
2011-05-11,30.92
2011-05-12,30.48
2011-05-13,29.78
2011-05-16,29.62
2011-05-17,29.09
2011-05-18,29.95
2011-05-19,29.91
2011-05-20,30.62
2011-05-23,30.2
2011-05-24,30.92
2011-05-25,31.0
2011-05-26,31.08
2011-05-27,31.11
2011-05-31,31.34
2011-06-01,30.39
2011-06-02,30.55
2011-06-03,30.53
2011-06-06,29.68
2011-06-07,29.73
2011-06-08,29.59
2011-06-09,29.75
2011-06-10,29.24
2011-06-13,28.32
2011-06-14,28.98
2011-06-15,28.76
2011-06-16,28.17
2011-06-17,28.02
2011-06-20,28.1
2011-06-21,28.79
2011-06-22,28.99
