2006-01-03,19.02
2006-01-04,19.66
2006-01-05,19.47
2006-01-06,19.9
2006-01-09,21.14
2006-01-10,21.33
2006-01-11,21.73
2006-01-12,21.58
2006-01-13,21.55
2006-01-17,21.11
2006-01-18,21.0
2006-01-19,21.7
2006-01-20,20.64
2006-01-23,20.93
2006-01-24,20.83
2006-01-25,20.62
2006-01-26,21.47
2006-01-27,21.74
2006-01-30,21.99
2006-01-31,21.86
2006-02-01,21.72
2006-02-02,22.17
2006-02-03,22.71
2006-02-06,22.88
2006-02-07,21.97
2006-02-08,22.84
2006-02-09,23.09
2006-02-10,23.07
2006-02-13,23.5
2006-02-14,23.78
2006-02-15,24.0
2006-02-16,23.97
2006-02-17,24.18
2006-02-21,23.67
2006-02-22,23.11
2006-02-23,22.14
2006-02-24,22.35
2006-02-27,22.57
2006-02-28,22.25
2006-03-01,23.19
2006-03-02,22.96
2006-03-03,22.51
2006-03-06,22.37
2006-03-07,20.69
2006-03-08,19.74
2006-03-09,19.25
2006-03-10,18.8
2006-03-13,19.03
2006-03-14,19.59
2006-03-15,20.17
2006-03-16,19.46
2006-03-17,19.42
2006-03-20,19.74
2006-03-21,18.99
2006-03-22,19.11
2006-03-23,18.87
2006-03-24,19.19
2006-03-27,19.0
2006-03-28,18.67
2006-03-29,19.35
2006-03-30,19.78
2006-03-31,19.43
2006-04-03,19.83
2006-04-04,20.5
2006-04-05,20.94
2006-04-06,21.2
2006-04-07,20.48
2006-04-10,19.85
2006-04-11,20.03
2006-04-12,19.88
2006-04-13,19.75
2006-04-17,20.04
2006-04-18,20.37
2006-04-19,19.75
2006-04-20,19.37
2006-04-21,19.23
2006-04-24,18.96
2006-04-25,19.38
2006-04-26,19.11
2006-04-27,19.75
2006-04-28,21.04
2006-05-01,21.28
2006-05-02,21.47
2006-05-03,21.54
2006-05-04,21.79
2006-05-05,21.4
2006-05-08,21.62
2006-05-09,21.36
2006-05-10,20.92
2006-05-11,20.13
2006-05-12,19.88
2006-05-15,19.65
2006-05-16,19.03
2006-05-17,19.22
2006-05-18,19.27
2006-05-19,21.7
2006-05-22,20.9
2006-05-23,20.34
2006-05-24,20.0
